"data";"valor_indicador";"ativo";"indicador"
2014-06-13;14.918;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-06-16;14.832;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-06-17;14.713;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-06-18;14.641;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-06-20;14.641;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-06-23;14.693;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-06-24;14.733;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-06-25;14.678;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-06-26;14.706;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-06-27;14.778;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-06-30;14.826;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-07-01;14.903;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-07-02;15.010;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-07-03;15.217;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-07-04;15.471;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-07-07;15.627;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-07-08;15.729;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-07-10;15.778;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-07-11;15.806;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-07-14;15.847;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-07-15;15.864;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-07-16;15.952;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-07-17;16.086;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-07-18;16.214;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-07-21;16.217;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-07-22;16.267;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-07-23;16.299;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-07-24;16.362;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-07-25;16.445;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-07-28;16.548;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-07-29;16.691;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-07-30;16.784;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-07-31;16.702;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-08-01;16.697;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-08-04;16.590;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-08-05;16.531;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-08-06;16.423;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-08-07;16.412;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-08-08;16.310;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-08-11;16.319;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-08-12;16.300;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-08-13;16.268;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-08-14;16.136;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-08-15;16.005;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-08-18;15.960;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-08-19;15.903;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-08-20;15.921;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-08-21;15.989;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-08-22;15.996;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-08-25;16.018;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-08-26;15.955;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-08-27;15.934;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-08-28;15.729;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-08-29;15.483;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-09-01;15.296;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-09-02;15.106;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-09-03;14.927;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-09-04;14.821;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-09-05;14.667;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-09-08;14.525;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-09-09;14.387;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-09-10;14.367;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-09-11;14.359;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-09-12;14.306;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-09-15;14.394;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-09-16;14.480;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-09-17;14.627;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-09-18;14.655;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-09-19;14.657;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-09-22;14.495;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-09-23;14.289;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-09-24;14.178;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-09-25;14.108;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-09-26;14.028;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-09-29;13.778;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-09-30;13.670;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-10-01;13.592;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-10-02;13.581;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-10-03;13.672;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-10-06;13.829;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-10-07;13.923;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-10-08;13.986;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-10-09;14.031;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-10-10;13.840;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-10-13;13.827;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-10-14;13.921;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-10-15;14.009;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-10-16;14.201;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-10-17;14.185;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-10-20;14.136;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-10-21;14.139;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-10-22;14.148;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-10-23;14.093;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-10-24;14.136;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-10-27;14.131;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-10-28;14.089;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-10-29;13.975;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-10-30;13.510;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-10-31;13.193;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-11-03;13.095;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-11-04;13.042;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-11-05;12.829;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-11-06;12.640;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-11-07;12.529;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-11-10;12.601;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-11-11;12.388;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-11-12;12.176;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-11-13;12.014;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-11-14;11.862;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-11-17;11.870;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-11-18;11.875;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-11-19;11.706;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-11-21;11.822;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-11-24;12.056;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-11-25;12.197;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-11-26;12.343;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-11-27;12.321;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-11-28;12.302;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-12-01;12.214;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-12-02;12.088;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-12-03;11.887;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-12-04;11.773;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-12-05;11.630;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-12-08;11.552;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-12-09;11.258;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-12-10;11.086;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-12-11;10.840;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-12-12;10.551;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-12-15;10.307;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-12-16;10.011;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-12-17;10.015;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-12-18;10.108;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-12-19;10.237;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-12-22;10.619;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-12-23;10.777;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-12-26;11.083;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-12-29;11.219;VALE3.SA;Double Exponential Moving Average (DEMA)
2014-12-30;11.438;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-01-02;11.478;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-01-05;11.341;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-01-06;11.292;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-01-07;11.472;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-01-08;11.683;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-01-09;11.804;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-01-12;11.807;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-01-13;11.907;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-01-14;11.821;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-01-15;11.579;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-01-16;11.441;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-01-19;11.409;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-01-20;11.495;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-01-21;11.522;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-01-22;11.626;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-01-23;11.702;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-01-26;11.348;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-01-27;10.973;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-01-28;10.585;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-01-29;10.351;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-01-30;9.958;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-02-02;9.893;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-02-03;10.097;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-02-04;10.343;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-02-05;10.481;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-02-06;10.525;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-02-09;10.568;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-02-10;10.781;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-02-11;10.773;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-02-12;11.006;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-02-13;11.212;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-02-18;11.503;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-02-19;11.746;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-02-20;11.803;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-02-23;11.821;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-02-24;11.749;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-02-25;11.723;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-02-26;11.707;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-02-27;11.600;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-03-02;11.486;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-03-03;11.320;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-03-04;11.158;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-03-05;11.020;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-03-06;10.758;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-03-09;10.563;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-03-10;10.371;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-03-11;10.234;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-03-12;10.137;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-03-13;9.980;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-03-16;9.952;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-03-17;9.923;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-03-18;10.006;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-03-19;10.091;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-03-20;10.126;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-03-23;10.306;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-03-24;10.418;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-03-25;10.421;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-03-26;10.400;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-03-27;10.250;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-03-30;10.103;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-03-31;9.942;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-04-01;9.733;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-04-02;9.527;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-04-06;9.515;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-04-07;9.531;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-04-08;9.740;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-04-09;9.723;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-04-10;9.774;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-04-13;9.744;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-04-14;9.860;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-04-15;9.929;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-04-16;9.983;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-04-17;9.923;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-04-20;9.870;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-04-22;9.905;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-04-23;10.110;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-04-24;10.748;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-04-27;11.470;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-04-28;12.065;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-04-29;12.118;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-04-30;11.954;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-05-04;12.454;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-05-05;12.954;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-05-06;13.785;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-05-07;13.930;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-05-08;13.919;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-05-11;13.679;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-05-12;13.476;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-05-13;13.124;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-05-14;12.746;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-05-15;12.426;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-05-18;12.161;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-05-19;11.747;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-05-20;11.444;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-05-21;11.184;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-05-22;11.128;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-05-25;11.023;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-05-26;11.047;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-05-27;11.101;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-05-28;11.095;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-05-29;11.090;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-06-01;11.014;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-06-02;10.977;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-06-03;11.173;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-06-05;11.165;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-06-08;11.167;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-06-09;11.065;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-06-10;11.100;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-06-11;11.290;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-06-12;11.373;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-06-15;11.391;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-06-16;11.273;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-06-17;11.112;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-06-18;10.977;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-06-19;10.967;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-06-22;11.028;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-06-23;11.014;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-06-24;10.990;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-06-25;10.932;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-06-26;10.807;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-06-29;10.679;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-06-30;10.562;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-07-01;10.348;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-07-02;10.117;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-07-03;9.953;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-07-06;9.756;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-07-07;9.627;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-07-08;9.511;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-07-10;9.549;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-07-13;9.477;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-07-14;9.569;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-07-15;9.627;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-07-16;9.537;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-07-17;9.551;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-07-20;9.512;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-07-21;9.481;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-07-22;9.432;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-07-23;9.410;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-07-24;9.399;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-07-27;9.291;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-07-28;9.291;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-07-29;9.516;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-07-30;9.812;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-07-31;9.747;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-08-03;9.749;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-08-04;9.770;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-08-05;9.917;VALE3.SA;Double Exponential Moving Average (DEMA)
2015-08-06;10.045;VALE3.SA;Double Exponential Moving Average (DEMA)
